Date	Price Open	Price Low	Price High	Price Close	Volume
1994-06-02					
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2002-04-17	3.0	3.0	3.0	3.0	999
2002-04-18	3.6	3.6	3.6	3.6	999
2002-04-18	3.6	3.6	3.6	3.6	
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2002-05-14	4.0	4.0	4.5	4.5	2999
2002-05-15	4.9	4.8	4.9	4.8	39999
2002-05-16	5.0	5.0	5.0	5.0	
2002-05-16	5.0	5.0	5.0	5.0	999
					0
					0
					0
					0
					0
					0
					0
					0
					0
2002-05-30	5.5	5.5	5.5	5.5	
2002-05-30	5.5	5.5	5.5	5.5	999
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2003-05-07	6.55	6.55	6.55	6.55	200
2003-05-07	6.55	6.55	6.55	6.55	
					0
					0
					0
					0
2003-05-14	7.1	7.1	7.1	7.1	200
2003-05-14	7.1	7.1	7.1	7.1	
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2003-07-15	8.0	8.0	8.0	8.0	
2003-07-15	8.0	8.0	8.0	8.0	400
					0
					0
					0
					0
2003-07-22	8.2	8.2	8.2	8.2	100
2003-07-22	8.2	8.2	8.2	8.2	
					0
					0
					0
					0
2003-07-29	8.5	8.5	8.5	8.5	
2003-07-29	8.5	8.5	8.5	8.5	100
					0
					0
2003-08-01	8.3	8.3	8.5	8.5	
2003-08-01	8.3	8.3	8.5	8.5	605000
					0
					0
					0
					0
2003-08-08	8.8	8.8	8.8	8.8	3200
2003-08-11	9.0	9.0	9.4	9.4	
2003-08-11	9.0	9.0	9.4	9.4	5200
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2003-08-29	9.0	9.0	9.0	9.0	
2003-08-29	9.0	9.0	9.0	9.0	5000
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
					0
2003-10-01					733500
2003-10-02					395300
2003-10-03					892100
2003-10-06					454700
2003-10-07					581400
2003-10-08					499000
2003-10-09					881200
2003-10-10					880500
2003-10-13					595800
2003-10-14					1656300
2003-10-15					345500
2003-10-16					672400
2003-10-17					2151100
2003-10-20					1622100
2003-10-21					1990300
2003-10-22					
2003-10-22					4036600
					0
2003-10-24					20342900
2003-10-27					3030600
2003-10-28					1868500
2003-10-29					4726400
2003-10-30					3721100
2003-10-31					1934500
2003-11-03					2310300
2003-11-04					2362400
2003-11-05					1059000
2003-11-06					1446300
2003-11-07					6994700
2003-11-10					1379900
2003-11-11					1251200
2003-11-12					553200
2003-11-13					1222900
2003-11-14					434300
2003-11-17					2068000
2003-11-18					1838300
2003-11-19					
2003-11-19					946600
					0
2003-11-21					
2003-11-21					479500
					0
2003-11-25					672000
2003-11-26					819600
2003-11-27					1217600
2003-11-28					1877500
2003-12-01					580200
2003-12-02					583700
2003-12-03					1023600
2003-12-04					1125300
2003-12-04					
					0
2003-12-08					576900
2003-12-09					1106400
2003-12-09					
					0
2003-12-11					1025300
2003-12-12					490600
2003-12-15					803700
2003-12-16					1661700
2003-12-17					1147900
2003-12-18					1456500
2003-12-19					1528900
2003-12-22					1397600
2003-12-23					1854800
2003-12-24					2223000
2003-12-25					1819200
2003-12-26					262300
2003-12-29					713200
2003-12-30					
2003-12-30					433100
					0
					0
					0
2004-01-05					465800
2004-01-06					603600
2004-01-07					507700
2004-01-08					2716900
2004-01-09					933500
2004-01-12					6504400
2004-01-13					5240800
2004-01-14					1946600
2004-01-15					1952500
2004-01-16					4763000
2004-01-19					1692200
2004-01-20					740000
2004-01-21					347100
2004-01-22					175800
2004-01-23					108700
2004-01-26					207800
2004-01-27					787800
2004-01-28					585000
2004-01-29					598100
2004-01-30					928000
2004-02-02					974600
2004-02-03					3198000
2004-02-04					2379500
2004-02-05					5127700
2004-02-06					3259500
2004-02-09					851800
2004-02-10					270700
2004-02-11					448500
2004-02-12					4819600
2004-02-13					2845000
2004-02-16					1211800
2004-02-17					250500
2004-02-18					207000
2004-02-19					809500
2004-02-20					526400
2004-02-23					56500
2004-02-24					222500
2004-02-25					417200
2004-02-26					219900
2004-02-27					136100
2004-03-01					246300
2004-03-02					1762200
2004-03-03					188700
2004-03-04					
2004-03-04					1117300
					0
2004-03-08					119500
2004-03-09					37200
